"story","explanation","story_index","lab_name","mouse_name","response","language","enjoyment","gender","age","comments","assess","education","screenW","screenH","OS","Browser","time_in_minutes","workerid"
"story3b","A is present because B is present",3,"Martha","Weyland",0.23,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story3b","C is absent because A is present",3,"Martha","Weyland",0.49,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story3b","C is absent because B is present",3,"Martha","Weyland",0.47,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story3b","B is present because A is present",3,"Martha","Weyland",0.16,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story3b","B is present because B is present",3,"Martha","Weyland",0.99,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story3b","A is present because C is absent",3,"Martha","Weyland",0.3,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story3b","A is present because A is present",3,"Martha","Weyland",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story3b","B is present because C is absent",3,"Martha","Weyland",0.26,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story3b","C is absent because C is absent",3,"Martha","Weyland",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","D is present because B is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","D is present because D is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","B is present because C is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","C is present because A is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","A is present because C is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","D is present because A is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","A is present because B is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","B is present because D is present",5,"Ilana","Phroxis",0.11,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","C is present because C is present",5,"Ilana","Phroxis",0.99,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","A is present because D is present",5,"Ilana","Phroxis",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","A is present because A is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","C is present because B is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","B is present because B is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","C is present because D is present",5,"Ilana","Phroxis",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","B is present because A is present",5,"Ilana","Phroxis",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story5","D is present because C is present",5,"Ilana","Phroxis",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","B is present because C is present",2,"Fred","Gostak",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","C is present because A is present",2,"Fred","Gostak",0.89,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","B is present because A is present",2,"Fred","Gostak",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","C is present because C is present",2,"Fred","Gostak",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","A is present because A is present",2,"Fred","Gostak",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","A is present because C is present",2,"Fred","Gostak",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","A is present because B is present",2,"Fred","Gostak",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","B is present because B is present",2,"Fred","Gostak",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story2","C is present because B is present",2,"Fred","Gostak",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story1","B is present because B is present",1,"Albert","Snarp",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story1","A is present because A is present",1,"Albert","Snarp",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story1","B is present because A is present",1,"Albert","Snarp",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story1","A is present because B is present",1,"Albert","Snarp",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","C is absent because D is absent",4,"Ronald","Wrean",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","B is absent because D is absent",4,"Ronald","Wrean",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","C is absent because A is absent",4,"Ronald","Wrean",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","A is absent because C is absent",4,"Ronald","Wrean",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","C is absent because B is absent",4,"Ronald","Wrean",0.83,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","B is absent because A is absent",4,"Ronald","Wrean",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","A is absent because B is absent",4,"Ronald","Wrean",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","A is absent because D is absent",4,"Ronald","Wrean",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","D is absent because B is absent",4,"Ronald","Wrean",0.85,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","D is absent because D is absent",4,"Ronald","Wrean",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","B is absent because C is absent",4,"Ronald","Wrean",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","D is absent because A is absent",4,"Ronald","Wrean",0.89,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","C is absent because C is absent",4,"Ronald","Wrean",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","A is absent because A is absent",4,"Ronald","Wrean",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","D is absent because C is absent",4,"Ronald","Wrean",0.98,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story4","B is absent because B is absent",4,"Ronald","Wrean",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","A is absent because A is absent",6,"Frank","Runcible",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","C is present because A is absent",6,"Frank","Runcible",0.88,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","B is absent because B is absent",6,"Frank","Runcible",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","C is present because C is present",6,"Frank","Runcible",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","B is absent because C is present",6,"Frank","Runcible",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","C is present because B is absent",6,"Frank","Runcible",1,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","B is absent because A is absent",6,"Frank","Runcible",0.95,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","A is absent because C is present",6,"Frank","Runcible",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","A is absent because B is absent",6,"Frank","Runcible",0,"English","2","Male","25","","Yes","3",1366,768,"Windows","Chrome",16.2132833333333,19
"story6","A is absent because C is present",6,"Albert","Nanber",0.03,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story6","C is present because A is absent",6,"Albert","Nanber",0.12,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story6","A is absent because A is absent",6,"Albert","Nanber",0.91,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story6","C is present because B is absent",6,"Albert","Nanber",0.73,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story6","B is absent because B is absent",6,"Albert","Nanber",0.15,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story6","A is absent because B is absent",6,"Albert","Nanber",0.03,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story6","B is absent because A is absent",6,"Albert","Nanber",0.79,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story6","B is absent because C is present",6,"Albert","Nanber",0.09,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story6","C is present because C is present",6,"Albert","Nanber",0.15,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","B is present because A is present",3,"Fred","Wrean",0.23,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","C is absent because B is present",3,"Fred","Wrean",0.6,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","A is present because C is absent",3,"Fred","Wrean",0.08,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","B is present because B is present",3,"Fred","Wrean",0.87,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","A is present because B is present",3,"Fred","Wrean",0.16,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","A is present because A is present",3,"Fred","Wrean",0.84,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","B is present because C is absent",3,"Fred","Wrean",0.68,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","C is absent because C is absent",3,"Fred","Wrean",0.29,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story3b","C is absent because A is present",3,"Fred","Wrean",0.82,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story1","B is present because B is present",1,"Ilana","Runcible",0.81,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story1","A is present because A is present",1,"Ilana","Runcible",0.82,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story1","A is present because B is present",1,"Ilana","Runcible",0.12,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story1","B is present because A is present",1,"Ilana","Runcible",0.04,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","C is absent because A is absent",4,"Nellie","Gostak",0.58,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","A is absent because B is absent",4,"Nellie","Gostak",0.13,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","C is absent because D is absent",4,"Nellie","Gostak",0.28,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","A is absent because C is absent",4,"Nellie","Gostak",0.13,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","B is absent because B is absent",4,"Nellie","Gostak",0.85,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","D is absent because A is absent",4,"Nellie","Gostak",0.57,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","D is absent because D is absent",4,"Nellie","Gostak",0.13,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","B is absent because C is absent",4,"Nellie","Gostak",0.12,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","B is absent because D is absent",4,"Nellie","Gostak",0.17,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","C is absent because C is absent",4,"Nellie","Gostak",0.15,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","C is absent because B is absent",4,"Nellie","Gostak",0.65,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","B is absent because A is absent",4,"Nellie","Gostak",0.14,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","D is absent because B is absent",4,"Nellie","Gostak",0.68,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","D is absent because C is absent",4,"Nellie","Gostak",0.96,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","A is absent because A is absent",4,"Nellie","Gostak",0.95,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","A is absent because D is absent",4,"Nellie","Gostak",0.08,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","C is present because B is present",2,"Harold","Muckenhoupt",0.95,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","A is present because C is present",2,"Harold","Muckenhoupt",0.09,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","C is present because C is present",2,"Harold","Muckenhoupt",0.26,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","A is present because B is present",2,"Harold","Muckenhoupt",0.17,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","A is present because A is present",2,"Harold","Muckenhoupt",0.86,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","B is present because C is present",2,"Harold","Muckenhoupt",0.13,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","C is present because A is present",2,"Harold","Muckenhoupt",0.78,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","B is present because B is present",2,"Harold","Muckenhoupt",0.24,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story2","B is present because A is present",2,"Harold","Muckenhoupt",0.97,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","A is present because A is present",5,"Ronald","Phroxis",0.93,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","A is present because D is present",5,"Ronald","Phroxis",0.05,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","B is present because A is present",5,"Ronald","Phroxis",0.15,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","D is present because D is present",5,"Ronald","Phroxis",0.12,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","A is present because B is present",5,"Ronald","Phroxis",0.12,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","B is present because C is present",5,"Ronald","Phroxis",0.06,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","A is present because C is present",5,"Ronald","Phroxis",0.08,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","C is present because C is present",5,"Ronald","Phroxis",0.12,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","C is present because A is present",5,"Ronald","Phroxis",0.83,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","C is present because D is present",5,"Ronald","Phroxis",0.13,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","D is present because C is present",5,"Ronald","Phroxis",0.95,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","B is present because B is present",5,"Ronald","Phroxis",0.82,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","D is present because B is present",5,"Ronald","Phroxis",0.66,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","D is present because A is present",5,"Ronald","Phroxis",0.79,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","C is present because B is present",5,"Ronald","Phroxis",0.64,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story5","B is present because D is present",5,"Ronald","Phroxis",0.06,"English","1","Male","29","none","Yes","3",1920,1080,"Windows","Chrome",51.28845,21
"story4","A is absent because B is absent",4,"Ronald","Runcible",0.49,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","D is absent because A is absent",4,"Ronald","Runcible",0.33,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","C is absent because B is absent",4,"Ronald","Runcible",0.23,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","B is absent because D is absent",4,"Ronald","Runcible",0.05,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","C is absent because A is absent",4,"Ronald","Runcible",0,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","B is absent because B is absent",4,"Ronald","Runcible",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","C is absent because C is absent",4,"Ronald","Runcible",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","A is absent because C is absent",4,"Ronald","Runcible",0.28,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","A is absent because D is absent",4,"Ronald","Runcible",0.09,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","D is absent because C is absent",4,"Ronald","Runcible",0.61,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","C is absent because D is absent",4,"Ronald","Runcible",0.91,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","D is absent because B is absent",4,"Ronald","Runcible",0.28,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","A is absent because A is absent",4,"Ronald","Runcible",0.9,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","B is absent because A is absent",4,"Ronald","Runcible",0.49,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","D is absent because D is absent",4,"Ronald","Runcible",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story4","B is absent because C is absent",4,"Ronald","Runcible",0.23,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","C is present because B is present",5,"Florence","Tondam",0.46,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","D is present because B is present",5,"Florence","Tondam",0.19,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","A is present because B is present",5,"Florence","Tondam",0.35,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","C is present because A is present",5,"Florence","Tondam",0.31,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","C is present because C is present",5,"Florence","Tondam",0.99,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","B is present because A is present",5,"Florence","Tondam",0.37,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","A is present because A is present",5,"Florence","Tondam",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","B is present because C is present",5,"Florence","Tondam",0.69,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","A is present because C is present",5,"Florence","Tondam",0.37,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","B is present because D is present",5,"Florence","Tondam",0,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","B is present because B is present",5,"Florence","Tondam",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","C is present because D is present",5,"Florence","Tondam",0.75,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","D is present because C is present",5,"Florence","Tondam",0.82,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","A is present because D is present",5,"Florence","Tondam",0.13,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","D is present because A is present",5,"Florence","Tondam",0.21,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story5","D is present because D is present",5,"Florence","Tondam",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story1","B is present because B is present",1,"Albert","Nanber",0.99,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story1","A is present because A is present",1,"Albert","Nanber",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story1","B is present because A is present",1,"Albert","Nanber",0.59,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story1","A is present because B is present",1,"Albert","Nanber",0.98,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","A is present because A is present",3,"Harold","Snarp",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","A is present because C is absent",3,"Harold","Snarp",0.32,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","B is present because C is absent",3,"Harold","Snarp",0.46,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","B is present because A is present",3,"Harold","Snarp",0.95,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","C is absent because B is present",3,"Harold","Snarp",0.71,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","C is absent because C is absent",3,"Harold","Snarp",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","A is present because B is present",3,"Harold","Snarp",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","C is absent because A is present",3,"Harold","Snarp",0.14,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story3b","B is present because B is present",3,"Harold","Snarp",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","A is absent because B is absent",6,"Frank","Phroxis",0.9,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","B is absent because A is absent",6,"Frank","Phroxis",0.89,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","B is absent because B is absent",6,"Frank","Phroxis",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","A is absent because C is present",6,"Frank","Phroxis",0.15,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","B is absent because C is present",6,"Frank","Phroxis",0.24,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","C is present because A is absent",6,"Frank","Phroxis",0,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","C is present because B is absent",6,"Frank","Phroxis",0.95,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","C is present because C is present",6,"Frank","Phroxis",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story6","A is absent because A is absent",6,"Frank","Phroxis",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","C is present because B is present",2,"Martha","Muckenhoupt",0.38,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","A is present because C is present",2,"Martha","Muckenhoupt",0,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","A is present because A is present",2,"Martha","Muckenhoupt",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","C is present because A is present",2,"Martha","Muckenhoupt",0.27,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","B is present because B is present",2,"Martha","Muckenhoupt",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","A is present because B is present",2,"Martha","Muckenhoupt",0.57,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","C is present because C is present",2,"Martha","Muckenhoupt",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","B is present because A is present",2,"Martha","Muckenhoupt",0.4,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","B is present because C is present",2,"Martha","Muckenhoupt",1,"english","1","Female","24","Kind of confusing",NA,"2",1366,768,"Windows","Chrome",9.17875,28
"story2","B is present because C is present",2,"Florence","Snarp",0,"English","0","Male","28","","Confused","1",1920,1080,"Windows","Firefox",27.3774833333333,36
"story2","A is present because A is present",2,"Florence","Snarp",1,"English","0","Male","28","","Confused","1",1920,1080,"Windows","Firefox",27.3774833333333,36
"story2","C is present because A is present",2,"Florence","Snarp",1,"English","0","Male","28","","Confused","1",1920,1080,"Windows","Firefox",27.3774833333333,36
